tweet_id,hashtag
1646153090234499076,eleccionesmunicipales2023
1646153090234499076,eleccionsmunicipals2023
1646153090234499076,elecciones
1646144474706321409,SantAndreu
1646144474706321409,CiutadansBcn
1646143896286535682,30AnysAmbGuillem
1646140284361637889,ÚltimaHora
1646139977183506432,SantAndreu
1646139977183506432,CiutadansBcn
1646131213583761408,SantAndreu
1646131213583761408,CiutadansBcn
1646131146231627777,SantAndreu
1646131146231627777,CiutadansBcn
1646129353049231362,SantAndreu
1646129353049231362,CiutadansBcn
1643646804414672898,PlaB
1643645930636230660,PlaB
1643645920989392896,PlaB
1643645671713431554,PlaB
1643645671713431554,PropostesCUP
1643645671713431554,municipals2023
1643644976889319424,NOTICIA
1643633396029980674,LanzamientoDeSumar
1643628336806084609,Colau
1643628336806084609,Barcelona
1643628336806084609,AlcaldeTrias
1643628335627489283,Colau
1643628335627489283,TriasAlcalde
1643618828826411015,Opinión
1643616420855521287,Opinión
1643609742034579458,Opinión
1643606230873649152,Barcelona
1643606230873649152,Útils
1643606230873649152,SomBarcelona
1643606230873649152,MaragallMésQueMai
1643605172227125248,España
1643605172227125248,Europa
1643604916898873345,España
1643604916898873345,Europa
1643604245143224320,España
1643604245143224320,Europa
1643601173310496768,Opinión
1643597887937413122,ANTIRACISME
1643597887937413122,21M
1643595260415672321,Sumar
1643594722961768448,Sumar
1643592015572025349,Colau
1643592015572025349,TriasAlcalde
1643591562620813313,Cataluña
1643591562620813313,NoticiasCataluña
1643260879457198080,GobiernoCorruptoyMentiroso
1643260879457198080,irenemonterodimision
1643260879457198080,GriñanAPrision
1643260879457198080,stopinmigracionilegal
1643255147470913538,Tarragona
1643248461301653506,Independència
1643233203853860865,Barcelona
1643233203853860865,28M
1643233203853860865,libertad
1643233203853860865,EstadoDeDerecho
1643233203853860865,jóvenes
1646282624216834048,ELMÉSVIST
1646282472445861889,ÚLTIMAHORA
1646281288914022401,ÚLTIMAHORA
1646272663806005249,Barcelona
1646272508910247940,Barcelona
1646260661368881153,ÚLTIMAHORA
1646256879650193410,ELMÉSVIST
1646256566080012288,SantAndreu
1646256566080012288,CiutadansBcn
1646253864419573765,Barcelona
1646251328711323648,ÚLTIMAHORA
1646245093190381569,botxins
1646245093190381569,barcelonins
1646245093190381569,NiOblitNiPerdó
1646243358296211457,BaixLlobregat
1646235198521061376,Barcelona
1646233477023399963,NOTICIA
1646226795417485312,ELMÉSVIST
1646224997416058881,ÚltimaHora
1646224907649404935,BarcelonaSilenciosa
1646224691751682056,ÚltimaHora
1646224650752466945,ÚltimaHora
1646223044317151255,BarcelonaSilenciosa
1646220557497532418,bomberos
1646220557497532418,pasar
1646220557497532418,calles
1646220557497532418,cortadas
1646220557497532418,Colau
1646220557497532418,urbanismo
1646220557497532418,tactico
1642966524863606784,OperaciónCataluña
1642966524863606784,PresidentMas
1642962375832641549,sitocanauna
1642962375832641549,respondemostodxs
1642955595278958592,Sumar2A
1642950257909678082,Elecciones2023
1646915442160566272,URGENTE
1646915427686047748,Barcelona
1646915427686047748,dret
1646915327966470148,PolòniaTV3
1646914371111763970,Barcelona
1646914371111763970,dret
1646914371111763970,habitatge
1646914371111763970,electoral
1646914371111763970,stablishment
1646914371111763970,BarcelonaEnVenta
1646913435630804992,URGENTE
1646912925280395271,URGENTE
1646910396182216704,URGENTE
1646909931138719744,vivienda
1646909931138719744,BarnaDiario
1646909931138719744,Barcelona
1646904840365170694,elecvionunicipals
1646904840365170694,ELTURISMEMATAELSBARRIS
1646904475108425731,prostitución
1646887282413121540,28M
1646887049448882179,Barcelona
1646875936078413824,ULTIMAHORA
1646875330240561153,Barcelona
1646867407598768131,catalunyametropolitana
1646865224698413057,FerrerasGate
1646860863859486720,ENTREVISTA
1646860863859486720,EleccionsBarcelona2023
1646856922346168326,ViviendaARV
1646855948349108225,ViviendaARV
1646855151691628546,LeyVivienda
1646854164511588353,SíSePuede
1645877487187152896,SantGervasi
1645874356902592512,Municipals2023betevé
1645873371651923971,SantGervasi
1645872231699091457,SantGervasi
1645871383292055554,SantGervasi
1645870937198436352,IA
1645870937198436352,UPC
1645870560772071425,SantGervasi
1645869694489104387,SantGervasi
1645864374119313408,IA
1645864301264097299,IA
1645864301264097299,UPC
1645855316779716627,BCN
1645842295055433728,URGENTE
1645837831053377555,BCN
1645836405220712448,BCN
1645835723914739730,BCN
1645834530333261825,AdaColauSmallBrain
1645831475382583315,santacoloma
1645831475382583315,ambaccentcolomenc
1645819748603633665,IA
1645819748603633665,UPC
1647000523516837888,Barcelona
1646999674522411008,Barcelona
1646999674522411008,dret
1646994834744377344,URGENTE
1646992504330366982,URGENTE
1646991719412690945,ENTREVISTA
1646991719412690945,EleccionsBarcelona2023
1646991224933318658,Barcelona
1646991224933318658,dret
1646988544437616641,Barcelona
1646986562255691780,14Abril
1646986192586457088,Barcelona
1646984333817704451,URGENTE
1646984044167548928,URGENTE
1646983844623532039,14DeAbril
1646982473006428161,URGENTE
1646979308416811008,Barcelona
1646979308416811008,dret
1646978324466376704,Barcelona
1646976578105090048,URGENTE
1646976059194105856,URGENTE
1646970062845231104,URGENTE
1646968409479958549,14Abril
1646968106974171177,l6calcaldes
1646967149984993302,URGENTE
1646966553890508817,Eleccions2023
1646964261183258625,URGENTE
1646963609463934988,SoloQuedaVox
1646961834241544212,14Abril
1646961529022038017,URGENTE
1646958881120178180,URGENTE
1646958387903471617,14Abril
1646958041382768641,URGENTE
1646956602400952334,Barcelona
1646956602400952334,dret
1646956435723505668,URGENTE
1646954011302457348,URGENTE
1646952513227169792,PolòniaTV3
1646952110225870861,IA
1646952110225870861,UPC
1646951334376099868,URGENTE
1646951193145495577,URGENTE
1646947889472479254,URGENTE
1646945641413615637,URGENTE
1646944286829584393,URGENTE
1646943321539878914,URGENTE
1646940162314608662,Barcelona
1646940162314608662,Catalunya
1646940162314608662,Gràcia
1646940162314608662,TriasperBCN
1646939967669542926,URGENTE
1646939546431397904,Barcelona
1646939546431397904,dret
1646939053521096704,14DeAbril
1646937528950243329,URGENTE
1646936357388820480,ENTREVISTA
1646936357388820480,EleccionsBarcelona2023
1646935792667729920,URGENTE
1646935348771954692,Barcelona
1646935239866957825,Barcelona
1646935239866957825,dret
1646931988480139270,NOTICIA
1646929970092974096,URGENTE
1646928182837141515,URGENTE
1646927109648965649,OpinióLaMarina
1646926683063083025,URGENTE
1646925083645202432,Més324
1646924881450131472,URGENTE
1646924678085107733,URGENTE
1646924571109384200,URGENTE
1646924447574548509,Barcelona
1646924447574548509,dret
1646924101976457216,URGENTE
1646921607862968329,Barcelona
1646921607862968329,dret
1646921436726960128,PolòniaTV3
1646919303331995652,URGENTE
1646917929840132096,Barcelona
1646917929840132096,dret
1646916796438437899,URGENTE
1646916333991350272,URGENTE
1642600872784928772,IreneMonteroDimision
1642600872784928772,GobiernoCriminalCorruptoyMentiroso
1642600872784928772,GriñanAPrision
1642600872784928772,stopinmigracionilegal
1642597499281063936,Sumar2A
1642597124800933895,Ecoterrorista
1642594873525116930,YoConPodemos
1642590490217312256,Sumar
1642590490217312256,España
1645704385811435521,trasparencia
1645698707311022081,URGENTE
1645698393648267266,URGENTE
1645696992079925249,URGENTE
1645693697810415616,HiHaAlternativa
1645693697810415616,LaCiutatSónLesPersones
1645692761809510403,URGENTE
1645688836456890369,URGENTE
1645686739011338240,URGENTE
1645683210930601992,ForaColau
1645682334857940992,URGENTE
1645681770367524866,URGENTE
1645680853417164800,Barcelona
1645680853417164800,MercedesBenz
1645680853417164800,ecodistrito
1645680853417164800,SantAndreu
1645677344772747264,URGENTE
1645676204765204481,URGENTE
1645675149184716800,URGENTE
1645670137792536576,URGENTE
1645669753879425024,URGENTE
1645668000945545216,28M
1645667684867096576,URGENTE
1645664710891585536,URGENTE
1645663511400333312,URGENTE
1645650080530067456,trasparencia
1645646725346914304,trasparencia
1645643277826236418,URGENTE
1645578836728512512,URGENTE
1645572690860986368,URGENTE
1645566870203031553,URGENTE
1645566677294395392,URGENTE
1645812231408615424,URGENTE
1645811879665885186,BCN
1645808933448355843,Barcelona
1645806723570204681,IA
1645806723570204681,UPC
1645798373407203335,BCN
1645793415349809152,IA
1645790462710808577,AMB
1645788023328755713,BCN
1645787901459054596,URGENTE
1645787155728601088,PARERA
1645787155728601088,VALENTS
1645787018767769603,IA
1645787018767769603,UPC
1645781545205088256,URGENTE
1645780859805396992,BCN
1645778956837109760,BCN
1643588185631408128,Sumar
1643582350675025921,Opinión
1643577193635672065,Opinión
1643575438487306240,PSC
1643575438487306240,Colau
1643575438487306240,ERC
1643568342647595008,Opinión
1643561641626181635,Opinión
1643558065101328384,Diba
1643557782300377090,Opinión
1643555047790239746,Opinión
1643551344827981825,CUP
1643551344827981825,Barcelona
1643551344827981825,Cataluña
1643548787426619392,Opinión
1642635184146194432,DomingoDeRamos
1642635184146194432,ConexiónHonduras5
1642635184146194432,CuartoMilenio
1642635177737289728,DomingoDeRamos
1642635177737289728,ConexiónHonduras5
1642635177737289728,CuartoMilenio
1642634413941956608,DomingoDeRamos
1642634413941956608,ConexiónHonduras5
1642634413941956608,CuartoMilenio
1642634152078897154,DomingoDeRamos
1642634152078897154,ConexiónHonduras5
1642634152078897154,CuartoMilenio
1642633651308355584,Sumar
1642631540592050181,CuartoMilenio
1642630621460680705,OperaciónCataluña
1642630621460680705,PresidentMas
1642625135256522753,QueTeVoteTxapote
1644672906985603073,Barcelona
1644672906985603073,SábadoDeGanarSeguidores
1644661804499435520,XavierTrias
1644655194972487681,CampanyaElectoraldelPoble
1644649266470694918,Barcelona
1644649266470694918,BarnaDiario
1644649266470694918,Elecciones2023
1644629244159328256,Barcelona
1644619883865317377,valents
1644619883865317377,cataluña
1644619883865317377,catalunya
1644617133521879041,Opinión
1644605630127251459,CampanyaElectotaldelPoble
1644605306981302273,CampanyaElectotaldelPoble
1644605296218611712,Barcelona
1644593462879158273,YoConPodemos
1644593462879158273,YoConPodemosSiempre
1644593462879158273,Sumar2A
1644593452338802688,Barcelona
1644589893233037314,28M
1644589893233037314,Elecciones2023
1644587168398991360,Opinión
1644579397704335361,Opinión
1644560734469206017,Opinión
1644545888814088193,Opinión
1644534973288816641,Opinión
1644532083233116162,Opinión
1644530501825466369,Opinión
1644520840237596673,Opinión
1644516228113768448,DragRace
1644509777542692864,123INFO
1644462997052456961,Opinión
1644461693559291906,Opinión
1644447398071083014,Opinión
1644444633743728641,Opinión
1644443765845753856,Opinión
1644441702738849833,Opinión
1644441163250692114,Opinión
1644433169364447264,valents
1644433169364447264,cataluña
1644433169364447264,catalunya
1644431990563696657,yoapoyoalgobierno
1643727573237616642,colauout
1643727573237616642,adacolauout
1643721213775159299,TrobadesNL
1643719524573691908,CopaDelRey
1643718810879533063,ElClasico
1643707169949319174,PlaB
1643699982384373768,ultraderecha
1643699982384373768,Valents
1643691659673100309,Colau
1643691659673100309,TriasAlcalde
1643687872468328475,Opinión
1643683957228158976,Opinión
1643682115102416924,Opinión
1643676301218258976,EnMarxa
1643661240504287242,PlaB
1643660201675956224,Opinión
1643660007504740374,LanzamientoDeSumar
1643655564088492033,Castelldefels
1643655477102772228,Sumar
1642165237963956225,AixíNo
1642161116670222336,Barcelona
1642135043630854144,alcaldecollboni
1642104821468602368,28M
1642104002421706752,28M
1642103652193128448,28M
1642090648550486021,NOTICIA
1642086842018279432,LaRambla
1642086842018279432,Raval
1642086842018279432,Diagonal
1642086785047048192,Podemos
1642086785047048192,Coherencia
1642084706752638976,Tripartit2_0
1643542571128438784,Opinión
1643542202469982213,Opinión
1643539109728665600,Opinión
1643537910694649856,Opinión
1643537726707232769,DavidMadí
1643537726707232769,AdaColau
1643537242332311554,Opinión
1643536649618354178,Opinión
1643536297963732992,DavidMadí
1643536297963732992,AdaColau
1643536260353368064,Opinión
1643535124150071297,Colau
1643535124150071297,TriasAlcalde
1643531983081857024,Barcelona
1643531983081857024,AdaColau
1643530470603345920,YoconPodemos
1643529183606218753,Barcelona
1643529183606218753,AdaColau
1643513379917639680,YoconPodemos
1647348155535482883,Video
1647348155535482883,EsNoticia
1647348155535482883,Barcelona
1647346890885722112,ElFaxde8tv
1647345195615154177,ElFAXDe8tv
1647345164346703873,ElFAXDe8tv
1647344953352126467,ElFAXDe8tv
1647344385317564423,ElFaxde8tv
1647344193205927936,ElFaxDe8tv
1647344045503676417,ENTREVISTA
1647344045503676417,EleccionsBarcelona2023
1647343932261449728,ElFaxde8tv
1647343870387134464,elfaxde8tv
1647343720201695233,ElFaxde8tv
1647343674357870597,elfaxde8tv
1647343264704393217,ElFaxde8tv
1647343142050381826,elfaxde8tv
1647307142150406144,noespodiasaber
1647279648978468864,Barcelona
1647279168344715265,Influencers
1647274776384217089,Barcelona
1647274776384217089,BarnaDiario
1647267267003006977,Vic
1647266584698732545,Vic
1647266584698732545,RecuperemVic
1647266584698732545,Osona
1646799187789398018,LaVinyeta
1646798456105598976,Video
1646798456105598976,EsNoticia
1646798456105598976,Barcelona
1646792683581591552,NOESPOT
1646789568610353152,SantCugat
1646788069712863233,ULTIMAHORA
1646787554480381959,PolòniaTV3
1646787365153669122,Barcelona
1646784947913388032,CTESC
1646784894251433984,Barcelona
1646784719512543233,Eleccions2023
1646784239231201280,Barcelona
1646783755422519297,CiutatVella
1646782274367520769,ENTREVISTA
1646781472269803520,ViscaLaRepública
1646780290721890305,PolòniaTV3
1646778282816184320,PolòniaTV3
1646778263597903873,CTESC
1646776928764928000,Barcelona
1647751097929310208,NoSomosTontos
1647741794464026625,LoDeYolanda
1647740750166208513,Expansioncom
1647734827746041856,Barcelona
1647732803423936514,ÚLTIMAHORA
1647725832977129474,mesingular
1647723945238380544,Barcelona
1647719289061818370,Expansioncom
1647715105172275200,LoDeYolanda
1647713715389693953,LoDeYolanda
1647713715389693953,España
1647713715389693953,UnidasPODEMOS
1647713715389693953,Sumar
1647713290544467970,Barcelona
1647709724081635335,Expansioncom
1647708478025224192,ÚLTIMAHORA
1647704020910329856,loharemos
1647703618726903811,loharemos
1647698249489285122,loharemos
1647696772024750081,Barcelona
1647695893339013121,ÚLTIMAHORA
1647695622600884226,Lawfare
1647694636293423104,ÚLTIMAHORA
1647692661527044099,loharemos
1647692509831626754,Barcelona
1647691946415063041,Barcelona
1647689981035442176,Barcelona
1647689458014093316,Barcelona
1647689031575121923,Barcelona
1647687741742673928,loharemos
1647684145395429376,loharemos
1647682162727026691,loharemos
1647682161883922435,loharemos
1647680834508406784,loharemos
1647679747021848576,loharemos
1647679730248740864,loharemos
1647679438635651072,loharemos
1647679438635651072,foracolau
1647679438635651072,desokupembarcelona
1647679314886836224,loharemos
1647679314886836224,foracolau
1647679314886836224,desokupembarcelona
1647676413527334912,MésSingulars
1647675768074321920,ÚLTIMAHORA
1647675574503047169,URGENTE
1647671543256829953,MésSingulars
1647670106195910657,ÚLTIMAHORA
1647660863480909825,NOTICIA
1647660237082509320,Expansioncom
1647659881027993601,lawfare
1647659015642529793,Barcelona
1647658337813639170,lawfare
1647657166709424129,Expansioncom
1647655578049695749,Expansioncom
1647653159370735616,Expansioncom
1647648574706941954,ULTIMAHORA
1647648285019045891,ÚLTIMAHORA
1647644802811396097,MésSingulars
1647636604016635919,ENTREVISTA
1645036693907537922,BLM
1645022379389726720,inforac1
1645018542578847745,Entrevista
1645014581683666944,Entrevista
1645012265727414274,Rocafonda
1645012265727414274,Mataró
1645011527471177728,BLM
1645010439930101760,Entrevista
1645010409529786368,Entrevista
1645006218442821632,Entrevista
1645005951408168960,Entrevista
1645005917665087495,Entrevista
1645005835716706304,Entrevista
1645003037969096705,Entrevista
1645000911993839618,Entrevista
1644999186314588160,Entrevista
1644999157290000384,Entrevista
1644998094688272387,Entrevista
1644996649565954049,Entrevista
1644996546881101824,Entrevista
1644996195129913344,Entrevista
1644996075986513921,Entrevista
1644992504276631553,valents
1644992504276631553,cataluña
1644992504276631553,catalunya
1644989941779251200,inforac1
1644987245563113472,Barcelona
1644955177714163712,BLM
1644954753628008449,BLM
1644954753628008449,Soros
1642895225818423296,sitocanauna
1642895225818423296,respondemostodxs
1642887270754656257,Parlament
1642887270754656257,NoPassaran
1642887270754656257,ProuRacisme
1642887270754656257,ProuMasclisme
1642883747488882691,sitocanauna
1642883747488882691,respondemostodxs
1643308686549327897,ESPAÑA
1643306177923538954,sitoquenauna
1643306177923538954,responemtotxs
1643303166002225172,Colau
1643303166002225172,TriasAlcalde
1643302007913041920,sitoquenauna
1643302007913041920,responemtotxs
1643302007913041920,solanogermana
1643298082891657216,FrauColau
1643297697799995392,Colau
1643297697799995392,Barcelona
1643297697799995392,AlcaldeTrias
1643297678317477892,Colau
1643297678317477892,TriasAlcalde
1643297038010834961,Colau
1643297038010834961,TriasAlcalde
1643296868036665349,YoconPodemos
1643294874039377955,Colau
1643294874039377955,TriasAlcalde
1643294416105267204,YoconPodemos
1643294276854374426,Colau
1643294276854374426,Barcelona
1643294276854374426,AlcaldeTrias
1643294264019804167,Colau
1643294264019804167,TriasAlcalde
1643292022764101633,TrobadesNL
1643291826718228481,Colau
1643291826718228481,Barcelona
1643291826718228481,AlcaldeTrias
1643278628476665856,GobiernoCorruptoyMentiroso
1643278628476665856,irenemonterodimision
1643278552299601921,Elecciones2023
1643277673865654272,Restar
1643277673865654272,ConRestarNiAHeredar
1643277673865654272,AdaSeHaColau
1643275650818555905,elecciones
1643275650818555905,Barcelona
1647251615928164356,URGENTE
1647248636084985859,NOTICIA
1647248308396515328,URGENTE
1647243738727559170,URGENTE
1647239462286422018,ENTREVISTA
1647238351659909126,ENTREVISTA
1647238351659909126,EleccionsBarcelona2023
1647236805064904704,Barcelona
1647226636343934977,Barcelona
1647225835710021632,Barcelona
1647225753849810944,FracasadosCs
1647224334732107777,URGENTE
1647223026784559104,URGENTE
1642906915188424704,OperaciónCataluña
1642906915188424704,PresidentMas
1642906321388175371,Sumar2A
1642906321388175371,Sumar
1642901917650108419,sitocanauna
1642901917650108419,respondemostodxs
1642897212249178112,ESPAÑA
1642948222174765075,sitocanauna
1642948222174765075,respondemostodxs
1642939277406355477,Anna
1642939277406355477,Grau
1642939277406355477,Ciudadanos
1642939277406355477,candidata
1642939277406355477,alcaldia
1642939277406355477,eleccionesmunicipales2023
1642939277406355477,eleccionsmunicipals2023
1642939277406355477,elecciones
1642939277406355477,municipales
1642939277406355477,Barcelona
1642939277406355477,España
1642939277406355477,ayuntamiento
1642939277406355477,ajuntament
1642939277406355477,foraColau
1642939277406355477,fueraColau
1642939277406355477,stopColau
1642939277406355477,bcn2023
1642939277406355477,Barcelona2023
1642939277406355477,28Mayo
1642870023424299008,ESPAÑA
1642868929163919362,OperaciónCataluña
1642868929163919362,PresidentMas
1642868924751523841,SpainIsAFascistState
1642866725552095233,sitocanauna
1642866725552095233,respondemostodxs
1642866725552095233,solanohermana
1642863278593286144,España
1642857859057606660,Entrevista
1643011646426689540,ESPAÑA
1643003680357007362,sitocanauna
1643003680357007362,respondemostodxs
1643001594428915717,SUMAR
1643909927662940162,Barcelona
1643905458158092288,Opinión
1643896783985057792,Barcelona
1643890841306509313,Barcelona
1643890338069635072,Barcelona
1643889210544254976,Barcelona
1643875347040010240,ecodistrito
1643875347040010240,sincoches
1643875347040010240,barcelona
1643871095194370048,Opinión
1643867382450880512,Opinión
1643864405593948162,Opinión
1643862249956687873,ecodistrito
1643862249956687873,sincoches
1643862249956687873,barcelona
1643862249956687873,ciudadessostenibles
1643855973956694017,TrobadesNL
1643849483187257345,Opinión
1643740433145815041,Colau
1643740433145815041,Trias
1643740433145815041,Suïssa
1643740290413641729,Colau
1643740290413641729,TriasAlcalde
1644062150141399052,Barcelona
1644056868187262986,PlaB
1644045808365367318,leyantiocupasYAA
1644045305162133507,leyantiocupas
1644043795053572096,NoalaLeydelaVivienda
1644043795053572096,leyantiocupas
1644043795053572096,NoAlquilo
1644002975017213952,CuidaLoTuyo
1644002975017213952,RecuperemosCataluña
1644002975017213952,EspañaViva
1644002975017213952,catalunya
1644002975017213952,voxespaña
1642882510840295425,sitocanauna
1642882510840295425,respondemostodxs
1642882051425566722,sitocanauna
1642882051425566722,respondemostodxs
1642880196448780288,YolandaPresidenta
1642878533780361216,ESPAÑA
1642875724699713536,ESPAÑA
1643988186581057536,TikTok
1643986403209117700,fueraconcesionesya
1643986403209117700,monbusesunpeligro
1643983058964709382,Colauades
1643977449599012864,Barcelona
1643975478280179712,CuidaLoTuyo
1643975478280179712,RecuperemosCataluña
1643975478280179712,EspañaViva
1643975478280179712,catalunya
1643975478280179712,voxespaña
1643975478280179712,santvicençdecastellet
1643975478280179712,LaAlternativa
1643975478280179712,UrgenteCompartir
1643975478280179712,cat
1643975478280179712,bages
1643975478280179712,españa
1643975478280179712,SoloQuedaVOX
1643975478280179712,menas
1643975478280179712,abascal
1643975478280179712,españadecide
1643975478280179712,samuelvazquez
1643975478280179712,igualdad
1643975478280179712,NoAgenda2030
1643974825201770496,Barcelona
1643974513846099968,Barcelona
1643963067527561222,Colauades
1643963067527561222,CupTsDeGambals
1643963067527561222,ERquis
1643961521167548416,Opinión
1643961345572757504,Colauades
1643958516388970496,Colauades
1643958428375678977,PlaB
1643948714396975104,YOVOTOPODEMOS
1643938546368094213,vergonya
1643932549490655233,Opinión
1643931470891720705,PlaB
1643925723571159041,Barcelona
1643923646459662337,España
1643923646459662337,Murcia
1643922406665273349,Opinión
1646015143837421568,AMB
1646015143837421568,POVEDA
1646015143837421568,BIGAS
1646015143837421568,BALMON
1646015143837421568,COLAU
1646015143837421568,vergonya
1646015143837421568,santboi
1646015143837421568,busbaix
1646015143837421568,baixllobregat
1646015143837421568,asinosepuede
1646015143837421568,concesionesdelaverguenza
1646015143837421568,bus
1646000604970352640,BCN
1645928386106105856,AdaColauDimision
1645916938328223746,SantGervasi
1645906523304992772,Palestine
1645906523304992772,FSGOUT
1645906523304992772,MiaSanMia
1645906523304992772,TierraDeNadie6
1645906030163816452,Palestine
1645906030163816452,FSGOUT
1645906030163816452,MiaSanMia
1645906030163816452,TierraDeNadie6
1645901363954561026,SantGervasi
1645898441720049664,BCN
1645895810054500352,SantGervasi
1645889515620388864,SantGervasi
1645888052022194182,SantGervasi
1645885881331470336,SantGervasi
1645885329574854658,SantGervasi
1645885176717737986,SantGervasi
1645885031108210690,SantGervasi
1645884123876130817,IA
1645884123876130817,UPC
1642993055933292545,OperaciónCataluña
1642993055933292545,PresidentMas
1642985678027001858,sitocanauna
1642985678027001858,respondemostodxs
1645480858369785870,URGENTE
1645479528712503303,URGENTE
1645477762868576290,URGENTE
1645476310540509184,URGENTE
1645472484920000532,URGENTE
1645471793514201089,URGENTE
1645471771229814810,URGENTE
1645471237697576960,URGENTE
1645470454239330315,URGENTE
1645470083265724422,URGENTE
1645468441309065217,URGENTE
1645466673682448404,URGENTE
1645465011890814980,URGENTE
1645462537482149889,URGENTE
1645462512236654594,URGENTE
1645462296074895361,URGENTE
1645460958708391936,URGENTE
1645460915234516994,URGENTE
1645460431211732992,URGENTE
1645459076640387074,URGENTE
1645458584015196160,URGENTE
1645455790554136576,URGENTE
1645454756075151362,URGENTE
1645454267526807552,URGENTE
1645452762379956228,URGENTE
1645451833387675649,URGENTE
1645451520916299779,URGENTE
1645451098512056320,URGENTE
1645450197642649600,URGENTE
1645449019466952710,URGENTE
1645448241842929664,URGENTE
1645447754645229570,URGENTE
1645446731553800193,URGENTE
1645446328221065217,URGENTE
1645445601645977601,URGENTE
1645445240667373570,URGENTE
1645445116214104064,NoMasComunismo
1645445005555662849,URGENTE
1645444477392175104,NOTICIA
1645444266959699968,URGENTE
1645443647498756097,URGENTE
1645443452073566210,URGENTE
1645442422078414856,URGENTE
1645442292843524098,URGENTE
1645441778617667585,URGENTE
1645440939236773888,URGENTE
1645440920395866112,URGENTE
1645440546188525568,Entrevista
1645440536168345600,URGENTE
1645440311412367360,URGENTE
1645439759437778946,URGENTE
1645435969447895040,URGENTE
1645435709480742915,URGENTE
1645434463449411584,URGENTE
1645434103011897345,URGENTE
1645433409131429891,URGENTE
1645433255842152448,URGENTE
1645432844045385728,URGENTE
1645432801963962369,URGENTE
1645432477274472451,URGENTE
1645430415191162881,URGENTE
1645430009492807681,Entrevista
1645428648265097217,URGENTE
1645427045185343489,URGENTE
1645426133121347584,URGENTE
1645425942481756160,URGENTE
1642331412836634626,ElFaxde8TV
1642296524926222338,ElFaxde8TV
1642295888075710466,ElFaxde8TV
1642295775517462528,ElFaxde8TV
1642295662266970114,ElFaxde8TV
1642295326299004930,ElFaxde8TV
1642272788332380160,AquíParlem
1642272788332380160,BCN
1642267573499621376,CsTerrassa
1642261898593804289,CsTerrassa
1642251333506932740,CsTerrassa
1642244988019802114,Barcelona
1642241670627336194,AquíParlem
1642241670627336194,BCN
1646431934531219457,SantCugat
1646423955383676932,Barcelona
1646422391910744065,SantCugat
1646419943921991680,URGENTE
1646419101974134784,IA
1646412400424304640,BCNvsLobbies
1646412400424304640,NoPassaran
1646411132934975488,IA
1646411132934975488,UPC
1646409191605563401,pijoprogresdemerda
1646395396682399745,inforac1
1646392966439743490,IA
1646392966439743490,UPC
1646372100683300864,Barcelona
1646320260352466946,Barcelona
1646307082918846465,ÚLTIMAHORA
1646305202738167808,ELMÉSVIST
1646303325334167552,ELMÉSVIST
1646302110001123328,ÚLTIMAHORA
1646127015215480832,Barcelona
1646121910445506561,BCN
1646120318463770627,HECD
1646120318463770627,Noticias
1646120318463770627,climáticas
1646120318463770627,Colau
1646120318463770627,Ecodistrito
1646118764067315715,SantAndreu
1646118764067315715,CiutadansBcn
1646116774771937282,SantAndreu
1646116774771937282,CiutadansBcn
1646115536919486467,SantAndreu
1646115536919486467,CiutadansBcn
1646114966682886145,SantAndreu
1646114966682886145,CiutadansBcn
1646114663849947137,SantAndreu
1646114663849947137,CiutadansBcn
1646114429656866816,SantAndreu
1646114429656866816,CiutadansBcn
1646114149980680192,SantAndreu
1646114149980680192,CiutadansBcn
1646114149980680192,PorTiPorBarcelona
1646111023613476865,PARERA
1646111023613476865,VALENTS
1646093837473914880,ÚltimaHora
1646092862960943105,virgendelrocio
1646092862960943105,TV3
1646080008824209408,BCN
1646075674828980224,URGENTE
1646067289198936064,Barcelona
1646063462622085121,ÚltimaHora
1646062671119241216,ÚltimaHora
1646056775316127744,municipalsTaula
1646050546032291840,IA
1646050546032291840,UPC
1646049745314381824,BCN
1646048321780285442,URGENTE
1646048161008439299,BCN
1646041606183608322,BCN
1646040909560020993,BoicotProductosCatalanes
1646040545637146625,BCN
1646039031107448832,BCN
1642618764591083520,Ecoterrorista
1642618240617594883,Comunismo
1642618240617594883,Sumar2A
1642618240617594883,BuenasNoches
1642617902590246913,Comunismo
1642617902590246913,Sumar2A
1642617902590246913,BuenasNoches
1642617266410778626,Comunismo
1642617266410778626,Sumar2A
1642617266410778626,BuenasNoches
1642614908561784834,BCN
1642614395606904833,CsTerrassa
1642611839556018179,IreneMonteroDimision
1642611839556018179,GobiernoCriminalCorruptoyMentiroso
1642611839556018179,GriñanAPrision
1642611428635947008,EnMarxa
1642611022778302471,IreneMonteroDimision
1642611022778302471,GobiernoCriminalCorruptoyMentiroso
1642611022778302471,GriñanAPrision
1642604374470819840,ElFaxde8TV
1642843249759887361,28M
1642843249759887361,Elecciones2023
1642843249759887361,Barcelona
1642843249759887361,BarnaDiario
1642842966468198400,FelizLunes
1642842966468198400,Sumar2A
1642841403888680960,Ecoterrorista
1642841217904922626,ESPAÑA
1642839474710237185,ESPAÑA
1642837029745483778,ESPAÑA
1642836590383751172,ESPAÑA
1644411995570020377,ESPAÑA
1644377980108521474,valents
1644377980108521474,cataluña
1644377980108521474,catalunya
1644373573924945923,valents
1644373573924945923,cataluña
1644373573924945923,catalunya
1644363400796061696,28M
1644363400796061696,Elecciones2023
